Concat,id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,DIR,VELMEDIA,RACHA,SOL,PRESMAX,PRESMIN
38110 32,2004321615,1,03/05/2004,41.9961,-7.388013,1,3,32,21,CASTRELO DO VAL,4,1,1,,,65,170,16,3,,429,143,12.4,0,4.6,20.2,5,2.8,13.3,11.3,993.7,987.3
38110 32,2004321617,1,03/05/2004,42.378793,-8.112432,1,3,32,40,LEIRO,4,1,0,,,105,190,13,4,,2330,143,12.4,0,4.6,20.2,5,2.8,13.3,11.3,993.7,987.3
38110 32,2004321618,2.52,03/05/2004,42.055211,-7.969382,1,3,32,6,BANDE,4,1,0,,,65,72,6,1,,126,143,12.4,0,4.6,20.2,5,2.8,13.3,11.3,993.7,987.3
38118 32,2004321623,2,11/05/2004,42.152354,-7.161453,1,3,32,86,VIANA DO BOLO,4,1,1,,,50,58,5,0,,,143,15.5,0,9.6,21.4,4,2.5,9.2,12.4,999.8,996.5
38119 32,2004321624,3,12/05/2004,41.969725,-8.149018,1,3,32,30,ENTRIMO,4,1,1,,,70,100,10,1,,,143,14.7,0,6.4,23,3,1.9,8.1,12.9,1002.1,999.1
38120 32,2004321632,1,13/05/2004,41.966958,-7.951702,1,3,32,51,MUIÃ‘OS,4,1,1,,,80,120,5,2,,1800,143,15.9,0,7,24.8,34,1.7,9.2,13.1,1003.1,999.5
38120 32,2004321633,1,13/05/2004,41.943037,-7.920668,1,3,32,51,MUIÃ‘OS,4,1,1,,,85,120,4,1,,,143,15.9,0,7,24.8,34,1.7,9.2,13.1,1003.1,999.5
38120 32,2004321634,12,13/05/2004,42.423349,-7.33667,1,3,32,70,SAN XOAN DE RIO,4,1,2,,,205,280,21,4,,1817,143,15.9,0,7,24.8,34,1.7,9.2,13.1,1003.1,999.5
38120 32,2004321639,1,13/05/2004,41.98291,-7.997238,1,3,32,6,BANDE,4,1,1,,,37,62,5,0,,963,143,15.9,0,7,24.8,34,1.7,9.2,13.1,1003.1,999.5
38120 32,2004321640,8,13/05/2004,42.340253,-8.245343,1,3,32,4,AVIÃ“N,4,1,0,,,200,225,12,8,,,143,15.9,0,7,24.8,34,1.7,9.2,13.1,1003.1,999.5
38121 32,2004321641,2.5,14/05/2004,42.163813,-7.750447,1,3,32,36,XUNQUEIRA DE AMBÃA,4,1,0,,,97,127,1,1,,559,143,16.7,0,7.4,26,6,2.5,9.2,13.1,1003.5,999.4
38121 32,2004321643,1.2,14/05/2004,42.193381,-7.181567,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,145,148,6,0,,593,143,16.7,0,7.4,26,6,2.5,9.2,13.1,1003.5,999.4
38121 32,2004321646,1,14/05/2004,42.280417,-7.254184,1,3,32,44,MANZANEDA,4,1,2,,,30,45,5,0,,,143,16.7,0,7.4,26,6,2.5,9.2,13.1,1003.5,999.4
38121 32,2004321647,1.25,14/05/2004,41.963276,-7.979916,1,3,32,51,MUIÃ‘OS,4,1,0,,,86,111,11,2,,7224,143,16.7,0,7.4,26,6,2.5,9.2,13.1,1003.5,999.4
38122 32,2004321650,1,15/05/2004,42.087842,-7.798188,1,3,32,90,VILAR DE SANTOS,4,1,0,,,145,160,5,2,,,143,17.5,0,7,28,4,1.4,5.8,13.3,1004.5,999.7
38122 32,2004321652,2,15/05/2004,41.910949,-7.828111,1,3,32,16,CALVOS DE RANDÃN,4,1,0,,,90,100,9,1,,,143,17.5,0,7,28,4,1.4,5.8,13.3,1004.5,999.7
38122 32,2004321656,1,15/05/2004,42.21825,-7.369252,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,95,105,6,0,,,143,17.5,0,7,28,4,1.4,5.8,13.3,1004.5,999.7
38122 32,2004321658,2,15/05/2004,42.238551,-7.333001,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,90,105,5,0,,,143,17.5,0,7,28,4,1.4,5.8,13.3,1004.5,999.7
38122 32,2004321660,12,15/05/2004,42.357833,-6.943747,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,0,,,290,340,41,7,,,143,17.5,0,7,28,4,1.4,5.8,13.3,1004.5,999.7
38122 32,2004321664,2.5,15/05/2004,41.96825,-7.27029,1,3,32,71,RIÃ“S,4,1,4,,,110,130,7,0,,2483,143,17.5,0,7,28,4,1.4,5.8,13.3,1004.5,999.7
38123 32,2004321669,1,16/05/2004,42.21825,-7.369252,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,120,125,5,0,,,143,19.6,0,8.6,30.6,32,1.9,6.4,13,1003.8,997.8
38123 32,2004321672,1.2,16/05/2004,42.107522,-7.962596,1,3,32,84,VEREA,4,1,4,,,150,255,9,2,,,143,19.6,0,8.6,30.6,32,1.9,6.4,13,1003.8,997.8
38123 32,2004321673,12,16/05/2004,42.378329,-7.517093,1,3,32,57,PARADA DE SIL,4,1,4,,,235,305,21,10,,11031,143,19.6,0,8.6,30.6,32,1.9,6.4,13,1003.8,997.8
38124 32,2004321685,6,17/05/2004,42.196598,-7.730204,1,3,32,36,XUNQUEIRA DE AMBÃA,4,1,0,,,295,380,11,4,,5029,143,21.2,0,10,32.4,6,1.4,7.5,13.2,1001.3,996.7
38124 32,2004321686,3,17/05/2004,41.910949,-7.828111,1,3,32,16,CALVOS DE RANDÃN,4,1,0,,,150,165,13,0,,,143,21.2,0,10,32.4,6,1.4,7.5,13.2,1001.3,996.7
38124 32,2004321689,1.1,17/05/2004,42.002521,-7.974193,1,3,32,6,BANDE,4,1,4,,,83,165,13,1,,308,143,21.2,0,10,32.4,6,1.4,7.5,13.2,1001.3,996.7
38125 32,2004321691,4,18/05/2004,42.011805,-8.026783,1,3,32,41,LOBEIRA,4,1,2,,,140,150,13,2,,,143,21.7,0.1,11.4,32,24,1.1,10,8.5,1004.2,1000.3
38125 32,2004321692,8,18/05/2004,42.225081,-7.54853,1,3,32,43,MACEDA,4,1,0,,,180,205,1,2,,,143,21.7,0.1,11.4,32,24,1.1,10,8.5,1004.2,1000.3
38125 32,2004321693,1.5,18/05/2004,41.910949,-7.828111,1,3,32,16,CALVOS DE RANDÃN,6,1,0,,,150,185,13,1,,2122,143,21.7,0.1,11.4,32,24,1.1,10,8.5,1004.2,1000.3
38125 32,2004321695,1,18/05/2004,42.073836,-7.86628,1,3,32,67,RAIRIZ DE VEIGA,4,1,0,,,80,95,5,4,,,143,21.7,0.1,11.4,32,24,1.1,10,8.5,1004.2,1000.3
38125 32,2004321697,2.5,18/05/2004,42.197644,-7.966174,1,3,32,24,CELANOVA,4,1,0,,,135,265,18,6,,2030,143,21.7,0.1,11.4,32,24,1.1,10,8.5,1004.2,1000.3
38125 32,2004321714,2.5,18/05/2004,42.283764,-8.114058,1,3,32,22,CASTRELO DE MIÃ‘O,1,1,0,,,155,165,17,7,,,143,21.7,0.1,11.4,32,24,1.1,10,8.5,1004.2,1000.3
38126 32,2004321718,3,19/05/2004,42.06764,-7.886528,1,3,32,67,RAIRIZ DE VEIGA,4,1,1,,,84,170,9,2,,,143,21.5,0.4,10.6,32.4,11,1.9,9.7,11.5,1005.4,999.8
38126 32,2004321719,1,19/05/2004,42.06764,-7.886528,1,3,32,67,RAIRIZ DE VEIGA,4,1,1,,,65,150,14,6,,,143,21.5,0.4,10.6,32.4,11,1.9,9.7,11.5,1005.4,999.8
38126 32,2004321722,1.1,19/05/2004,42.302659,-8.171822,1,3,32,18,CARBALLEDA DE AVIA,5,,0,,,205,270,15,6,,5487,143,21.5,0.4,10.6,32.4,11,1.9,9.7,11.5,1005.4,999.8
38127 32,2004321729,1.5,20/05/2004,42.06764,-7.886528,1,3,32,67,RAIRIZ DE VEIGA,4,1,0,,,81,135,15,4,,,143,21.4,1.3,11.4,31.4,6,1.7,9.2,7.7,1001.7,995.3
38127 32,2004321734,1.5,20/05/2004,42.302659,-8.171822,1,3,32,18,CARBALLEDA DE AVIA,1,1,0,,,140,180,27,3,,3345,143,21.4,1.3,11.4,31.4,6,1.7,9.2,7.7,1001.7,995.3
38128 32,2004321741,1.5,21/05/2004,42.105075,-8.09033,1,3,32,66,QUINTELA DE LEIRADO,5,,0,,,165,200,10,3,,,143,20.1,0.1,10.8,29.4,7,1.4,9.2,7.5,996.7,992.5
38130 32,2004321746,10,23/05/2004,41.951958,-8.048507,1,3,32,41,LOBEIRA,6,1,0,,,189,364,12,8,,,143,19.4,0,10.6,28.2,7,1.7,5.8,10.8,998.2,994.1
38134 32,2004321752,1,27/05/2004,42.166645,-8.099775,1,3,32,33,GOMESENDE,5,,0,,,55,135,10,2,,,143,18.6,0,10.6,26.6,22,2.5,8.3,8.6,1004.2,1001.1
38088 32,2004321756,3,11/04/2004,42.270645,-8.249436,1,3,32,46,MELÃ“N,4,1,0,,,90,160,12,4,,2318,143,10.4,0,0.4,20.4,3,1.9,7.8,11.5,1004.1,1000.1
38141 32,2004321761,2.5,03/06/2004,42.211852,-7.6037,1,3,32,89,VILAR DE BARRIO,4,1,4,,,145,445,17,2,,12775,143,23.5,0,12.8,34.2,6,2.2,7.5,13.9,1006.1,1001.1
38141 32,2004321763,1,03/06/2004,42.411137,-7.370498,1,3,32,23,CASTRO CALDELAS,2,1,20,,,25,35,4,0,,,143,23.5,0,12.8,34.2,6,2.2,7.5,13.9,1006.1,1001.1
38141 32,2004321766,1.4,03/06/2004,42.379286,-7.883455,1,3,32,54,OURENSE,4,1,0,,,190,200,16,3,,5436,143,23.5,0,12.8,34.2,6,2.2,7.5,13.9,1006.1,1001.1
38143 32,2004321773,1,05/06/2004,42.163813,-7.750447,1,3,32,36,XUNQUEIRA DE AMBÃA,4,1,0,,,160,215,6,1,,,143,25.7,0,15.2,36.2,26,2.2,8.6,13.7,998.7,994.3
38144 32,2004321780,2,06/06/2004,42.467646,-7.085108,1,3,32,88,VILAMARTÃN DE VALDEORRAS,1,1,0,,,290,325,1,1,,,143,24.6,0,17.6,31.6,23,1.7,6.4,7.1,996.3,992.6
38146 32,2004321786,3.5,08/06/2004,41.959367,-7.835128,1,3,32,16,CALVOS DE RANDÃN,4,1,0,,,319,560,27,3,,,143,23.5,0,15,32,28,1.9,8.9,12.8,1001.8,999.5
38148 32,2004321790,4,10/06/2004,42.475023,-7.994954,1,3,32,76,SAN CRISTOVO DE CEA,4,1,0,,,180,185,5,2,,7903,143,24.6,0,16,33.2,29,2.8,9.4,12.6,1003.7,1001
38149 32,2004321792,2.5,11/06/2004,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,0,,,185,220,5,1,,,143,24.4,0,14.8,34,26,2.2,7.8,13,1004.2,1000.3
38150 32,2004321799,8,12/06/2004,42.31561,-8.155804,1,3,32,18,CARBALLEDA DE AVIA,4,1,0,,,196,266,25,11,,37819,143,25.1,0,18.2,32,5,2.2,9.7,9.9,1003.1,1000.1
38151 32,2004321805,2.15,13/06/2004,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,0,,,143,210,9,1,,865,143,25.3,0,15.6,35,7,2.2,8.6,13.7,1004.5,1000.5
38151 32,2004321808,2,13/06/2004,42.163813,-7.750447,1,3,32,36,XUNQUEIRA DE AMBÃA,5,,0,,,325,435,21,5,,3816,143,25.3,0,15.6,35,7,2.2,8.6,13.7,1004.5,1000.5
38151 32,2004321810,59,13/06/2004,42.33853,-6.787814,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,0,,,800,1880,46,6,,,143,25.3,0,15.6,35,7,2.2,8.6,13.7,1004.5,1000.5
38151 32,2004321811,21,13/06/2004,42.270645,-8.249436,1,3,32,46,MELÃ“N,4,1,1,,,735,880,26,5,,3378,143,25.3,0,15.6,35,7,2.2,8.6,13.7,1004.5,1000.5
38152 32,2004321812,1,14/06/2004,42.163813,-7.750447,1,3,32,36,XUNQUEIRA DE AMBÃA,6,1,0,,,225,370,28,6,,1631,143,23.5,0,13.4,33.6,2,2.2,7.5,13.1,1006.3,1000.1
38152 32,2004321817,4,14/06/2004,42.150233,-8.180009,1,3,32,56,PADRENDA,5,,0,,,210,300,38,7,,2328,143,23.5,0,13.4,33.6,2,2.2,7.5,13.1,1006.3,1000.1
38154 32,2004321827,4,16/06/2004,42.289772,-8.143753,1,3,32,69,RIBADAVIA,4,1,0,,,170,210,19,2,,10920,143,23.6,0,12,35.2,0,1.4,0,14.1,1003.7,997.9
38156 32,2004321833,3,18/06/2004,42.296974,-8.155544,1,3,32,69,RIBADAVIA,4,1,0,,,210,320,12,3,,819,143,23.9,0,14.2,33.6,29,3.1,9.7,11.6,998.5,993.5
38156 32,2004321835,1,18/06/2004,42.163813,-7.750447,1,3,32,36,XUNQUEIRA DE AMBÃA,4,1,0,,,160,345,6,2,,2768,143,23.9,0,14.2,33.6,29,3.1,9.7,11.6,998.5,993.5
38156 32,2004321836,2,18/06/2004,42.011891,-7.801672,1,3,32,62,PORQUEIRA,4,1,0,,,120,157,8,1,,,143,23.9,0,14.2,33.6,29,3.1,9.7,11.6,998.5,993.5
38156 32,2004321837,2,18/06/2004,41.994989,-8.003617,1,3,32,41,LOBEIRA,2,1,90,,,265,455,16,2,,3772,143,23.9,0,14.2,33.6,29,3.1,9.7,11.6,998.5,993.5
38156 32,2004321838,2.2,18/06/2004,42.31561,-8.155804,1,3,32,18,CARBALLEDA DE AVIA,4,1,0,,,210,280,12,1,,148,143,23.9,0,14.2,33.6,29,3.1,9.7,11.6,998.5,993.5
38156 32,2004321840,40,18/06/2004,42.294359,-7.950122,1,3,32,81,TOÃ‰N,4,1,0,,,295,530,50,16,,80891,143,23.9,0,14.2,33.6,29,3.1,9.7,11.6,998.5,993.5
38156 32,2004321841,3,18/06/2004,42.296974,-8.155544,1,3,32,69,RIBADAVIA,6,1,0,,,940,1015,3,5,,14844,143,23.9,0,14.2,33.6,29,3.1,9.7,11.6,998.5,993.5
38157 32,2004321842,2.5,19/06/2004,41.952145,-8.002547,1,3,32,51,MUIÃ‘OS,4,1,0,,,131,146,6,0,,8516,143,20.6,0,16,25.2,28,2.5,10,2.3,999.3,996.2
38157 32,2004321847,18,19/06/2004,42.270645,-8.249436,1,3,32,46,MELÃ“N,4,1,0,,,360,765,16,1,,5092,143,20.6,0,16,25.2,28,2.5,10,2.3,999.3,996.2
38158 32,2004321849,1.5,20/06/2004,42.412187,-7.30324,1,3,32,70,SAN XOAN DE RIO,4,1,2,,,40,50,6,1,,,143,18.4,0.3,12,24.8,27,2.5,8.6,6.3,999.1,995.7
38158 32,2004321851,2,20/06/2004,42.368587,-6.869887,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,0,,,80,90,10,1,,,143,18.4,0.3,12,24.8,27,2.5,8.6,6.3,999.1,995.7
38158 32,2004321852,2.5,20/06/2004,42.153179,-7.707604,1,3,32,36,XUNQUEIRA DE AMBÃA,4,1,0,,,165,255,8,1,,,143,18.4,0.3,12,24.8,27,2.5,8.6,6.3,999.1,995.7
38158 32,2004321853,1,20/06/2004,42.188447,-7.548691,1,3,32,89,VILAR DE BARRIO,4,1,0,,,95,275,6,3,,,143,18.4,0.3,12,24.8,27,2.5,8.6,6.3,999.1,995.7
38158 32,2004321855,1,20/06/2004,42.205673,-8.100311,1,3,32,33,GOMESENDE,4,1,0,,,120,265,32,8,,3406,143,18.4,0.3,12,24.8,27,2.5,8.6,6.3,999.1,995.7
38158 32,2004321856,1.3,20/06/2004,42.322227,-7.586602,1,3,32,49,MONTEDERRAMO,4,1,2,,,135,200,14,2,,,143,18.4,0.3,12,24.8,27,2.5,8.6,6.3,999.1,995.7
38158 32,2004321859,3,20/06/2004,42.118392,-7.806913,1,3,32,90,VILAR DE SANTOS,4,1,0,,,150,383,11,6,,520,143,18.4,0.3,12,24.8,27,2.5,8.6,6.3,999.1,995.7
38161 32,2004321865,1.2,23/06/2004,42.401799,-7.863128,1,3,32,26,COLES,5,,0,,,70,210,20,6,,5748,143,23.4,0.8,18.2,28.6,26,0,11.7,8.6,1001.9,998.6
38163 32,2004321869,1,25/06/2004,42.083154,-7.759672,1,3,32,77,SANDIÃS,4,1,1,,,75,135,10,5,,,143,25.4,0,17.4,33.4,26,2.2,7.2,10.8,1000.3,996.6
38165 32,2004321877,3,27/06/2004,41.975348,-7.512624,1,3,32,50,MONTERREI,4,1,1,,,75,158,15,5,,2474,143,25.9,0,18.2,33.6,31,1.9,8.6,11.5,1005.8,1002.5
38165 32,2004321882,5,27/06/2004,42.386638,-6.874949,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,0,,,250,315,3,5,,1347,143,25.9,0,18.2,33.6,31,1.9,8.6,11.5,1005.8,1002.5
38165 32,2004321883,1,27/06/2004,42.279992,-7.868461,1,3,32,75,SAN CIBRAO DAS VIÃ‘AS,4,1,0,,,110,120,6,0,,,143,25.9,0,18.2,33.6,31,1.9,8.6,11.5,1005.8,1002.5
38166 32,2004321893,2,28/06/2004,42.484807,-7.039153,1,3,32,88,VILAMARTÃN DE VALDEORRAS,4,1,0,,,135,490,26,3,,,143,25.3,0,18.6,32,1,1.9,8.1,10.2,1006.5,1003.1
38167 32,2004321900,2,29/06/2004,42.432666,-8.047397,1,3,32,45,MASIDE,4,1,0,,,60,120,5,0,,671,143,26.6,0,16.6,36.6,31,2.2,6.7,11.8,1005.1,999.5
38167 32,2004321901,6,29/06/2004,42.114404,-8.02761,1,3,32,84,VEREA,4,1,0,,,140,280,18,4,,,143,26.6,0,16.6,36.6,31,2.2,6.7,11.8,1005.1,999.5
38167 32,2004321903,3.75,29/06/2004,42.114584,-7.426127,1,3,32,39,LAZA,4,1,0,,,150,235,17,6,,,143,26.6,0,16.6,36.6,31,2.2,6.7,11.8,1005.1,999.5
38167 32,2004321907,2.4,29/06/2004,41.923699,-7.526089,1,3,32,50,MONTERREI,4,1,1,,,95,130,11,5,,372,143,26.6,0,16.6,36.6,31,2.2,6.7,11.8,1005.1,999.5
38167 32,2004321908,4,29/06/2004,41.906146,-7.540249,1,3,32,50,MONTERREI,4,1,1,,,115,220,18,7,,272,143,26.6,0,16.6,36.6,31,2.2,6.7,11.8,1005.1,999.5
38167 32,2004321909,4.5,29/06/2004,42.379286,-7.883455,1,3,32,54,OURENSE,4,1,0,,,180,195,16,3,,,143,26.6,0,16.6,36.6,31,2.2,6.7,11.8,1005.1,999.5
38167 32,2004321910,23.5,29/06/2004,42.31561,-8.155804,1,3,32,18,CARBALLEDA DE AVIA,4,1,0,,,540,590,39,12,,81045,143,26.6,0,16.6,36.6,31,2.2,6.7,11.8,1005.1,999.5
38167 32,2004321913,23,29/06/2004,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,1,,,605,1320,28,10,,113848,143,26.6,0,16.6,36.6,31,2.2,6.7,11.8,1005.1,999.5
38168 32,2004321922,3.7,30/06/2004,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,0,,,275,745,17,2,,24428,143,23.9,0,16.4,31.4,29,2.2,8.6,9,1004.6,1001.5
38168 32,2004321923,27.81,30/06/2004,41.901518,-7.46714,1,3,32,53,OÃMBRA,2,1,90,,,300,405,25,10,,94320,143,23.9,0,16.4,31.4,29,2.2,8.6,9,1004.6,1001.5
38168 32,2004321927,2,30/06/2004,42.31561,-8.155804,1,3,32,18,CARBALLEDA DE AVIA,6,1,0,,,715,885,56,5,,5588,143,23.9,0,16.4,31.4,29,2.2,8.6,9,1004.6,1001.5
38168 32,2004321929,7,30/06/2004,41.906146,-7.540249,1,3,32,50,MONTERREI,4,1,1,,,265,420,29,3,,,143,23.9,0,16.4,31.4,29,2.2,8.6,9,1004.6,1001.5
38169 32,2004321942,1,01/07/2004,42.262939,-7.806677,1,3,32,79,TABOADELA,4,1,0,,,40,365,9,1,,3097,143,21.7,0,12.8,30.6,32,2.5,9.2,11,1005.1,1001.1
38169 32,2004321943,4,01/07/2004,42.262939,-7.806677,1,3,32,79,TABOADELA,4,1,1,,,145,290,22,13,,7742,143,21.7,0,12.8,30.6,32,2.5,9.2,11,1005.1,1001.1
38170 32,2004321950,3.1,02/07/2004,42.378365,-7.414793,1,3,32,23,CASTRO CALDELAS,4,1,1,,,135,200,31,5,,91,143,20,0,11.2,28.8,34,2.2,7.8,12.5,1006.2,1002.3
38170 32,2004321954,1,02/07/2004,42.296974,-8.155544,1,3,32,69,RIBADAVIA,5,,0,,,230,325,22,7,,,143,20,0,11.2,28.8,34,2.2,7.8,12.5,1006.2,1002.3
38171 32,2004321960,1,03/07/2004,42.118356,-7.738736,1,3,32,77,SANDIÃS,4,1,0,,,125,140,15,1,,,143,21.7,0,11,32.4,30,1.9,6.7,11.3,1005.3,999.1
38171 32,2004321961,2.5,03/07/2004,42.479712,-6.899016,1,3,32,73,RUBIÃ,4,1,0,,,70,80,2,1,,,143,21.7,0,11,32.4,30,1.9,6.7,11.3,1005.3,999.1
38171 32,2004321975,1.2,03/07/2004,42.25773,-7.839763,1,3,32,79,TABOADELA,4,1,1,,,85,135,22,3,,7,143,21.7,0,11,32.4,30,1.9,6.7,11.3,1005.3,999.1
38172 32,2004321988,5,04/07/2004,41.906146,-7.540249,1,3,32,50,MONTERREI,4,1,1,,,165,430,59,10,,,143,22.6,0,14,31.2,27,2.5,8.6,13.3,1002.2,998.7
38172 32,2004321991,1,04/07/2004,42.381553,-8.257494,1,3,32,4,AVIÃ“N,4,1,0,,,55,155,8,1,,,143,22.6,0,14,31.2,27,2.5,8.6,13.3,1002.2,998.7
38173 32,2004321997,1,05/07/2004,41.859085,-7.415097,1,3,32,85,VERÃN,5,,0,,,20,30,40,2,,,143,22.7,0,17,28.4,33,2.2,9.7,12.3,1002.1,999.1
38173 32,2004322000,9,05/07/2004,42.534678,-7.923639,1,3,32,76,SAN CRISTOVO DE CEA,4,1,0,,,210,525,30,11,,,143,22.7,0,17,28.4,33,2.2,9.7,12.3,1002.1,999.1
38173 32,2004322001,1,05/07/2004,41.961623,-8.036682,1,3,32,41,LOBEIRA,4,1,1,,,65,100,8,1,,,143,22.7,0,17,28.4,33,2.2,9.7,12.3,1002.1,999.1
38174 32,2004322002,2.5,06/07/2004,42.002223,-7.887102,1,3,32,62,PORQUEIRA,4,1,0,,,120,165,19,2,,2093,143,19.6,0,15.8,23.4,36,2.2,7.2,0.5,999.8,994.9
38174 32,2004322009,7,06/07/2004,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,0,,,145,220,31,4,,45984,143,19.6,0,15.8,23.4,36,2.2,7.2,0.5,999.8,994.9
38174 32,2004322010,1,06/07/2004,42.296974,-8.155544,1,3,32,69,RIBADAVIA,4,1,0,,,360,775,18,2,,2413,143,19.6,0,15.8,23.4,36,2.2,7.2,0.5,999.8,994.9
38174 32,2004322011,14.89,06/07/2004,42.381553,-8.257494,1,3,32,4,AVIÃ“N,4,1,0,,,280,695,31,5,,,143,19.6,0,15.8,23.4,36,2.2,7.2,0.5,999.8,994.9
38180 32,2004322024,1,12/07/2004,42.355425,-8.112773,1,3,32,25,CENLLE,2,1,90,,,80,250,14,3,,,143,19.3,0,10.6,28,32,2.2,7.5,13.8,1002.9,999.8
38180 32,2004322025,2,12/07/2004,41.978371,-7.565493,1,3,32,28,CUALEDRO,4,1,1,,,60,135,15,3,,,143,19.3,0,10.6,28,32,2.2,7.5,13.8,1002.9,999.8
38181 32,2004322031,1.3,13/07/2004,42.000543,-7.551013,1,3,32,28,CUALEDRO,4,1,1,,,55,80,17,3,,,143,21.3,0,10.6,32,36,1.9,7.5,13.7,1003.1,999.3
38181 32,2004322040,2.6,13/07/2004,41.9961,-7.388013,1,3,32,21,CASTRELO DO VAL,4,1,1,,,85,205,24,3,,392,143,21.3,0,10.6,32,36,1.9,7.5,13.7,1003.1,999.3
38181 32,2004322041,2,13/07/2004,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,0,,,110,495,37,13,,5570,143,21.3,0,10.6,32,36,1.9,7.5,13.7,1003.1,999.3
38182 32,2004322047,3,14/07/2004,42.199958,-8.055987,1,3,32,68,RAMIRÃS,5,,0,,,195,445,53,9,,11382,143,23.8,0,13,34.6,7,2.2,8.1,13.6,1002.5,997.8
38182 32,2004322050,135,14/07/2004,42.565781,-7.987553,1,3,32,76,SAN CRISTOVO DE CEA,4,1,0,,,1785,1950,119,34,,158418,143,23.8,0,13,34.6,7,2.2,8.1,13.6,1002.5,997.8
38183 32,2004322060,6,15/07/2004,42.2202,-7.777203,1,3,32,1,ALLARIZ,4,1,0,,,150,480,20,8,,6705,143,26.7,0,15.2,38.2,28,2.2,9.2,13.5,1000.2,994.7
38183 32,2004322063,3.2,15/07/2004,42.28106,-7.739425,1,3,32,55,PADERNE DE ALLARIZ,4,1,0,,,95,280,17,10,,223,143,26.7,0,15.2,38.2,28,2.2,9.2,13.5,1000.2,994.7
38183 32,2004322064,1.2,15/07/2004,41.963276,-7.979916,1,3,32,51,MUIÃ‘OS,4,1,1,,,80,220,6,2,,437,143,26.7,0,15.2,38.2,28,2.2,9.2,13.5,1000.2,994.7
38183 32,2004322066,4.5,15/07/2004,42.389775,-8.091101,1,3,32,74,SAN AMARO,4,1,0,,,360,1260,28,8,,438,143,26.7,0,15.2,38.2,28,2.2,9.2,13.5,1000.2,994.7
38183 32,2004322067,4.5,15/07/2004,41.974269,-7.917461,1,3,32,51,MUIÃ‘OS,4,1,2,,,250,285,244,0,,1108,143,26.7,0,15.2,38.2,28,2.2,9.2,13.5,1000.2,994.7
38183 32,2004322074,30,15/07/2004,42.270645,-8.249436,1,3,32,46,MELÃ“N,4,1,0,,,595,1015,76,17,,44939,143,26.7,0,15.2,38.2,28,2.2,9.2,13.5,1000.2,994.7
38183 32,2004322075,45.9,15/07/2004,42.411137,-7.370498,1,3,32,23,CASTRO CALDELAS,1,1,0,,,1330,1335,89,20,,45006,143,26.7,0,15.2,38.2,28,2.2,9.2,13.5,1000.2,994.7
38184 32,2004322080,1.3,16/07/2004,42.31561,-8.155804,1,3,32,18,CARBALLEDA DE AVIA,4,1,0,,,130,290,23,5,,2146,143,26.3,0,16.6,36,31,2.8,9.4,13,996.5,992.1
38184 32,2004322081,4,16/07/2004,42.419056,-7.762456,1,3,32,52,NOGUEIRA DE RAMUÃN,5,,0,,,205,290,22,7,,14090,143,26.3,0,16.6,36,31,2.8,9.4,13,996.5,992.1
38184 32,2004322083,70,16/07/2004,42.355425,-8.112773,1,3,32,25,CENLLE,4,1,0,,,1427,2610,106,39,,267350,143,26.3,0,16.6,36,31,2.8,9.4,13,996.5,992.1
38185 32,2004322092,1,17/07/2004,42.357833,-6.943747,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,0,,,100,115,17,2,,,143,24.9,0,18.8,31,31,2.5,9.7,6.2,998.9,996.2
38185 32,2004322096,8,17/07/2004,42.414992,-8.148638,1,3,32,13,BOBORÃS,4,1,0,,,335,830,1,8,,29955,143,24.9,0,18.8,31,31,2.5,9.7,6.2,998.9,996.2
38185 32,2004322097,4,17/07/2004,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,0,,,135,440,24,10,,6647,143,24.9,0,18.8,31,31,2.5,9.7,6.2,998.9,996.2
38186 32,2004322101,2,18/07/2004,42.244404,-7.373705,1,3,32,29,CHANDREXA DE QUEIXA,4,1,1,,,50,95,18,2,,455,143,24.1,0,17.6,30.6,27,2.8,7.8,7.8,1000.1,997.8
38186 32,2004322102,2,18/07/2004,41.905851,-7.573424,1,3,32,50,MONTERREI,4,1,1,,,80,175,27,8,,,143,24.1,0,17.6,30.6,27,2.8,7.8,7.8,1000.1,997.8
